id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
683681,VA,INDIVIDUAL,2 years,Drucker and Falk,B,MORTGAGE,2/11/2021,5/16/2021,3/16/2021,Fully Paid,4/16/2021,873036,car,B3, 60 months,Not Verified,47472,0.156,120.01,0.104,5600,32,7200
681450,UT,INDIVIDUAL,3 years,Sprockets LLC,B,MORTGAGE,2/11/2021,4/14/2021,4/14/2021,Fully Paid,5/14/2021,870475,car,B1, 60 months,Not Verified,63600,0.058,147.46,0.096,7000,29,8558
618922,NM,INDIVIDUAL,3 years,Prime Therapeutics,B,MORTGAGE,11/10/2021,3/11/2021,11/3/2021,Fully Paid,4/11/2021,793328,car,B2, 60 months,Not Verified,58000,0.225,175.4,0.093,8400,28,8592
693893,NV,INDIVIDUAL,3 years,,B,MORTGAGE,3/11/2021,5/16/2021,3/16/2021,Fully Paid,4/16/2021,884748,car,B2, 60 months,Not Verified,55000,0.098,138.11,0.1,6500,16,8286
863580,AZ,INDIVIDUAL,3 years,Bar S Foods,B,MORTGAGE,8/11/2021,4/16/2021,8/14/2021,Fully Paid,9/14/2021,1076660,car,B3, 60 months,Not Verified,33276,0.096,132.6,0.11,6100,15,7592
758048,MD,INDIVIDUAL,4 years,US Dept. of Justice,B,MORTGAGE,5/11/2021,5/16/2021,3/13/2021,Fully Paid,4/13/2021,958163,car,B4, 60 months,Not Verified,119238,0.048,131.93,0.115,6000,47,7048
880784,FL,INDIVIDUAL,5 years,lexus of orlando,B,MORTGAGE,9/11/2021,5/16/2021,4/16/2021,Fully Paid,5/16/2021,1095866,car,B2, 60 months,Not Verified,48000,0.131,194.12,0.107,9000,20,11621
661768,TX,INDIVIDUAL,5 years,Livable Forest Fence,B,MORTGAGE,1/11/2021,1/16/2021,1/16/2021,Fully Paid,2/16/2021,846309,car,B2, 60 months,Not Verified,70800,0.014,76.49,0.1,3600,6,4533
561175,GA,INDIVIDUAL,5 years,Millwright local 1263,B,MORTGAGE,8/10/2021,3/16/2021,4/15/2021,Fully Paid,5/15/2021,722218,car,B3, 60 months,Not Verified,44016,0.092,78.49,0.111,3600,21,4704
642501,WA,INDIVIDUAL,5 years,custom machine and fabrication,B,MORTGAGE,1/11/2021,2/15/2021,2/15/2021,Fully Paid,3/15/2021,822356,car,B3, 60 months,Not Verified,62000,0.109,189.55,0.096,9000,18,11144
782454,MO,INDIVIDUAL,6 years,steelville r3 school,B,MORTGAGE,6/11/2021,5/16/2021,7/15/2021,Fully Paid,8/15/2021,985445,car,B1, 60 months,Not Verified,36000,0.128,152.95,0.1,7200,35,8993
1041749,OR,INDIVIDUAL,7 years,Grande Ronde Hospital,B,MORTGAGE,12/11/2021,5/12/2021,12/5/2021,Fully Paid,6/12/2021,1272016,car,B3, 60 months,Not Verified,72000,0.087,368.49,0.117,16675,43,17468
736337,AL,INDIVIDUAL,8 years,URS,B,MORTGAGE,4/11/2021,5/16/2021,5/16/2021,Fully Paid,6/16/2021,933213,car,B2, 60 months,Not Verified,72000,0.179,254.97,0.1,12000,20,15298
576601,OR,INDIVIDUAL,9 years,Aaron's Autowerks,B,MORTGAGE,9/10/2021,10/15/2021,9/15/2021,Fully Paid,10/15/2021,741530,car,B4, 60 months,Not Verified,60000,0.059,131.93,0.115,6000,24,7915
614426,FL,INDIVIDUAL,< 1 year,HearUSA,B,MORTGAGE,11/10/2021,2/15/2021,2/15/2021,Fully Paid,3/15/2021,787838,car,B3, 60 months,Not Verified,128000,0.141,135.85,0.096,8000,38,8002
738276,SD,INDIVIDUAL,8 years,northland transportation,B,MORTGAGE,5/11/2021,5/16/2021,5/16/2021,Fully Paid,6/16/2021,935614,car,B1, 60 months,Not Verified,30000,0.193,63.73,0.1,3000,28,3824
733213,OH,INDIVIDUAL,10+ years,Milla Construction Systems,B,MORTGAGE,4/11/2021,11/11/2021,11/11/2021,Fully Paid,12/11/2021,929554,car,B2, 60 months,Not Verified,40800,0.089,127.49,0.1,6000,23,6290
757196,SC,INDIVIDUAL,10+ years,Self Employed,B,MORTGAGE,5/11/2021,7/13/2021,12/1/2021,Fully Paid,2/12/2021,957216,car,B3, 60 months,Not Verified,90000,0.089,76.09,0.11,3500,22,3745
821358,MI,INDIVIDUAL,10+ years,ford motor company,B,MORTGAGE,7/11/2021,5/16/2021,6/15/2021,Fully Paid,7/15/2021,1029696,car,B3, 60 months,Not Verified,108000,0.136,173.9,0.11,8000,61,10281
684223,WV,INDIVIDUAL,10+ years,Suburban Sanitation,B,MORTGAGE,2/11/2021,3/16/2021,3/16/2021,Fully Paid,4/16/2021,873657,car,B5, 60 months,Not Verified,43000,0.255,108.99,0.111,5000,20,6539
1008040,VA,INDIVIDUAL,3 years,Smithfield Foods,B,MORTGAGE,11/11/2021,3/15/2021,3/15/2021,Fully Paid,4/15/2021,1234507,car,B2, 60 months,Not Verified,75000,0.113,86.28,0.107,4000,15,5033
729542,GA,INDIVIDUAL,5 years,Engility,B,MORTGAGE,4/11/2021,4/16/2021,5/16/2021,Fully Paid,6/16/2021,925331,car,B3, 60 months,Not Verified,103200,0.020,47.15,0.104,2200,22,2829
644325,MI,INDIVIDUAL,8 years,Center Mfg,B,MORTGAGE,1/11/2021,1/15/2021,1/15/2021,Fully Paid,2/15/2021,824512,car,B1, 60 months,Not Verified,54000,0.026,124.21,0.089,6000,19,7389
645312,KS,INDIVIDUAL,9 years,HILLMAN GROUP,B,MORTGAGE,1/11/2021,2/15/2021,1/15/2021,Fully Paid,2/15/2021,825729,car,B4, 60 months,Not Verified,38000,0.178,191.18,0.1,9000,34,11359
584708,PA,INDIVIDUAL,< 1 year,ISR Group,B,MORTGAGE,9/10/2021,5/16/2021,5/13/2021,Fully Paid,6/13/2021,751334,car,B3, 60 months,Not Verified,92304,0.086,115.56,0.111,5300,36,6509
637086,IL,INDIVIDUAL,< 1 year,"Local 501 Plumbers, Pipefitters",B,MORTGAGE,12/10/2021,8/15/2021,4/13/2021,Fully Paid,5/13/2021,816113,car,B4, 60 months,Not Verified,78000,0.153,122.15,0.1,5750,32,6805
633120,NC,INDIVIDUAL,< 1 year,carolina health care,B,MORTGAGE,12/10/2021,1/15/2021,11/5/2021,Fully Paid,6/11/2021,811078,car,B5, 60 months,Not Verified,51000,0.076,102.84,0.104,4800,32,4963
792984,KY,INDIVIDUAL,10+ years,RR Donnelley,B,MORTGAGE,6/11/2021,2/16/2021,6/14/2021,Fully Paid,7/14/2021,997457,car,B2, 60 months,Not Verified,53289,0.191,86.16,0.106,4000,26,4941
698952,OH,INDIVIDUAL,3 years,RCGroups.com,B,MORTGAGE,3/11/2021,5/16/2021,5/14/2021,Fully Paid,6/14/2021,890448,car,B3, 60 months,Not Verified,48000,0.123,192.87,0.104,9000,26,11143
624488,OH,INDIVIDUAL,3 years,Bellaire Local Schools,B,MORTGAGE,12/10/2021,6/14/2021,6/14/2021,Fully Paid,7/14/2021,800289,car,B3, 60 months,Not Verified,68000,0.056,189.55,0.096,9000,27,11126
887247,FL,INDIVIDUAL,4 years,dive n dog,B,MORTGAGE,9/11/2021,9/13/2021,10/13/2021,Fully Paid,11/13/2021,1103392,car,B1, 60 months,Not Verified,58000,0.080,254.44,0.099,12000,18,14003
623908,CO,INDIVIDUAL,4 years,Correction Corporation of America,B,MORTGAGE,12/10/2021,3/13/2021,3/13/2021,Fully Paid,4/13/2021,799564,car,B4, 60 months,Not Verified,33600,0.199,202.87,0.1,15000,32,11327
697165,AL,INDIVIDUAL,5 years,aldridge gardens,B,MORTGAGE,3/11/2021,5/16/2021,3/16/2021,Fully Paid,4/16/2021,875873,car,B3, 60 months,Not Verified,105600,0.148,90.01,0.104,4200,40,5400
629368,SC,INDIVIDUAL,6 years,Trane,B,MORTGAGE,12/10/2021,12/15/2021,12/15/2021,Fully Paid,1/15/2022,806342,car,B1, 60 months,Not Verified,64200,0.040,82.81,0.089,4000,16,4968
644275,CO,INDIVIDUAL,8 years,,B,MORTGAGE,1/11/2021,12/13/2021,12/13/2021,Fully Paid,1/13/2022,824452,car,B1, 60 months,Not Verified,60000,0.138,82.81,0.089,4000,34,4782
805365,CA,INDIVIDUAL,8 years,XO COMMUNICATIONS,B,MORTGAGE,7/11/2021,8/11/2021,11/8/2021,Fully Paid,9/11/2021,1011382,car,B5, 60 months,Not Verified,64800,0.047,66.72,0.12,3000,14,3030
590335,NY,INDIVIDUAL,5 years,fire department city of new york,B,MORTGAGE,10/10/2021,2/15/2021,1/15/2021,Fully Paid,2/15/2021,758309,car,B5, 60 months,Not Verified,100000,0.009,266.09,0.119,12000,14,15886
695951,TX,INDIVIDUAL,10+ years,Independent Group Realty,B,MORTGAGE,3/11/2021,10/15/2021,9/13/2021,Fully Paid,10/13/2021,887079,car,B2, 60 months,Not Verified,31500,0.248,63.75,0.1,3000,35,3599
598308,MA,INDIVIDUAL,< 1 year,PILGRIM POWERSPORTS,B,MORTGAGE,10/10/2021,10/15/2021,11/15/2021,Fully Paid,12/15/2021,767908,car,B2, 60 months,Not Verified,84000,0.117,272.39,0.108,12600,26,16343
584872,KY,INDIVIDUAL,10+ years,southern wine and spirits,B,MORTGAGE,9/10/2021,11/12/2021,12/11/2021,Fully Paid,12/12/2021,751525,car,B1, 60 months,Not Verified,62000,0.060,192.92,0.104,9000,32,10627
969779,CA,INDIVIDUAL,10+ years,Monterey Airport Dist Police,C,MORTGAGE,10/11/2021,3/13/2021,3/13/2021,Fully Paid,4/13/2021,1191009,car,C1, 60 months,Not Verified,95832,0.132,57.52,0.135,2500,35,2931
613455,NY,INDIVIDUAL,3 years,IDG Enterprise - Network World,C,MORTGAGE,11/10/2021,2/15/2021,3/15/2021,Fully Paid,4/15/2021,786523,car,C5, 60 months,Not Verified,40300,0.124,277.49,0.137,12000,11,16488
527076,GA,INDIVIDUAL,5 years,Bartow County Board of Education,C,MORTGAGE,6/10/2021,9/10/2021,10/9/2021,Fully Paid,10/10/2021,681785,car,C1, 60 months,Not Verified,80000,0.088,114.36,0.132,5000,39,5164
696580,FL,INDIVIDUAL,6 years,angelo elia,C,MORTGAGE,3/11/2021,3/16/2021,3/16/2021,Fully Paid,4/16/2021,887758,car,C2, 60 months,Not Verified,81600,0.137,136.71,0.131,6000,9,8202
557250,VA,INDIVIDUAL,< 1 year,CSX,C,MORTGAGE,8/10/2021,4/15/2021,4/15/2021,Fully Paid,5/15/2021,717482,car,C2, 60 months,Not Verified,78000,0.009,161.47,0.136,7000,15,9633
789895,PA,INDIVIDUAL,10+ years,exxonmobil research and engineering,C,MORTGAGE,6/11/2021,1/16/2021,2/16/2021,Fully Paid,3/16/2021,993878,car,C1, 60 months,Not Verified,129600,0.050,272.98,0.13,12000,35,15831
716578,FL,INDIVIDUAL,3 years,Comcast,C,MORTGAGE,4/11/2021,5/11/2021,11/5/2021,Fully Paid,6/11/2021,910476,car,C2, 60 months,Not Verified,78000,0.008,136.71,0.131,6000,19,6066
692602,DE,INDIVIDUAL,10+ years,yrc,C,MORTGAGE,3/11/2021,9/14/2021,4/14/2021,Fully Paid,5/14/2021,883287,car,C5, 60 months,Not Verified,45000,0.171,46.72,0.142,2000,43,2664
549159,AL,INDIVIDUAL,2 years,Penske Logistics,C,MORTGAGE,7/10/2021,10/14/2021,11/3/2021,Fully Paid,4/11/2021,707918,car,C1, 60 months,Not Verified,33600,0.047,205.84,0.132,9000,38,9669
716380,WI,INDIVIDUAL,2 years,MI Department of Treasury,C,MORTGAGE,4/11/2021,5/16/2021,4/16/2021,Fully Paid,5/16/2021,910235,car,C1, 60 months,Not Verified,78000,0.278,101.66,0.127,4500,62,6099
711388,FL,INDIVIDUAL,5 years,bikram yoga boca raton,C,MORTGAGE,4/11/2021,7/15/2021,12/10/2021,Fully Paid,11/12/2021,904338,car,C2, 60 months,Not Verified,48000,0.093,102.53,0.131,4500,8,4984
1038861,CT,INDIVIDUAL,10+ years,CT POWER AND SPORT,C,MORTGAGE,12/11/2021,4/13/2021,4/13/2021,Fully Paid,5/13/2021,1268792,car,C1, 60 months,Not Verified,60000,0.133,230.05,0.135,10000,36,11633
741687,CA,INDIVIDUAL,2 years,RPS/Pfizer,D,MORTGAGE,5/11/2021,4/12/2021,12/4/2021,Fully Paid,5/12/2021,939665,car,D3, 60 months,Not Verified,93330,0.097,223.68,0.165,9100,20,9553
709197,FL,INDIVIDUAL,5 years,BICE UNIVERSAL,D,MORTGAGE,3/11/2021,4/16/2021,4/16/2021,Fully Paid,5/16/2021,901792,car,D2, 60 months,Not Verified,65000,0.109,189.95,0.149,8000,17,11396
533731,FL,INDIVIDUAL,10+ years,IRSC,D,MORTGAGE,6/10/2021,7/15/2021,7/15/2021,Fully Paid,8/15/2021,689878,car,D5, 60 months,Not Verified,145000,0.110,110.2,0.163,4500,51,6612
710985,FL,INDIVIDUAL,10+ years,pan american tool corp,D,MORTGAGE,4/11/2021,5/16/2021,2/15/2021,Fully Paid,3/15/2021,903810,car,D4, 60 months,Not Verified,58800,0.094,120.67,0.157,5000,23,7095
629921,KY,INDIVIDUAL,10+ years,Bethel Baptist Church,D,MORTGAGE,12/10/2021,9/14/2021,8/13/2021,Fully Paid,9/13/2021,807065,car,D2, 60 months,Not Verified,47000,0.183,235.08,0.145,10000,25,13074
696558,UT,INDIVIDUAL,5 years,Servpro of St. George,D,MORTGAGE,3/11/2021,3/12/2021,12/3/2021,Fully Paid,4/12/2021,887734,car,D5, 60 months,Not Verified,95000,0.133,316.28,0.16,13000,13,14800
723350,GA,INDIVIDUAL,6 years,City of Moultrie,D,MORTGAGE,4/11/2021,9/12/2021,12/8/2021,Fully Paid,9/12/2021,918278,car,D3, 60 months,Not Verified,41280,0.181,63.44,0.153,2650,31,3142
682316,SC,INDIVIDUAL,1 year,"caci, us goverment contractor",D,MORTGAGE,3/11/2021,5/16/2021,12/3/2021,Fully Paid,4/12/2021,871460,car,D5, 60 months,Not Verified,60000,0.106,364.94,0.16,15000,30,17077
815909,MI,INDIVIDUAL,8 years,"Summit Polymers, Inc",E,MORTGAGE,7/11/2021,3/15/2021,3/15/2021,Fully Paid,4/15/2021,1023614,car,E5, 60 months,Not Verified,96000,0.114,263.22,0.197,10000,23,15229
643306,GA,INDIVIDUAL,2 years,Self,E,MORTGAGE,1/11/2021,5/16/2021,5/15/2021,Fully Paid,6/15/2021,823300,car,E1, 60 months,Not Verified,140000,0.079,145.75,0.16,6000,22,8688
551666,MN,INDIVIDUAL,< 1 year,"Elcor Construction, Inc",E,MORTGAGE,7/10/2021,2/14/2021,2/14/2021,Fully Paid,3/14/2021,710932,car,E4, 60 months,Not Verified,48000,0.061,125.78,0.176,5000,6,7261
559370,NY,INDIVIDUAL,7 years,CITY OF ROME,C,MORTGAGE,8/10/2021,1/15/2021,8/15/2021,Fully Paid,9/15/2021,720073,car,C1, 60 months,Not Verified,36000,0.161,138.95,0.132,6075,12,8336
557199,OH,INDIVIDUAL,5 years,Mature Services,A,OWN,8/10/2021,2/11/2021,11/1/2021,Fully Paid,2/11/2021,717417,car,A5, 60 months,Not Verified,24166,0.007,80.88,0.079,4000,23,4128
974781,KS,INDIVIDUAL,6 years,McKesson Specialty Health,A,OWN,10/11/2021,11/11/2021,11/11/2021,Fully Paid,12/11/2021,1196876,car,A4, 60 months,Not Verified,60000,0.090,283.2,0.079,14000,50,14092
576451,CA,INDIVIDUAL,10+ years,Sloan Ranch,B,OWN,9/10/2021,9/14/2021,9/14/2021,Fully Paid,10/14/2021,741345,car,B2, 60 months,Not Verified,76440,0.217,198.35,0.108,9175,37,11773
551924,MA,INDIVIDUAL,4 years,Mass General Hospital,B,OWN,7/10/2021,6/11/2021,11/6/2021,Fully Paid,7/11/2021,711238,car,B2, 60 months,Not Verified,84787,0.020,237.8,0.108,11000,9,11928
1003699,MN,INDIVIDUAL,4 years,Marel,B,OWN,10/11/2021,7/14/2021,4/13/2021,Fully Paid,5/13/2021,1230102,car,B2, 60 months,Not Verified,50400,0.157,111.08,0.107,5150,19,5845
881238,VA,INDIVIDUAL,9 years,DAI,B,OWN,9/11/2021,11/12/2021,12/11/2021,Fully Paid,12/12/2021,1096337,car,B2, 60 months,Not Verified,199992,0.119,256.67,0.107,11900,37,13252
764769,NY,INDIVIDUAL,< 1 year,newsweek,B,OWN,5/11/2021,2/16/2021,3/16/2021,Fully Paid,4/16/2021,965529,car,B1, 60 months,Not Verified,46800,0.160,203.93,0.1,9600,21,12245
884359,WI,INDIVIDUAL,1 year,Estes Express Lines,B,OWN,9/11/2021,5/14/2021,5/14/2021,Fully Paid,6/14/2021,1099786,car,B4, 60 months,Not Verified,76116,0.100,67.38,0.124,3000,32,3737
661207,NJ,INDIVIDUAL,10+ years,Fairleigh Dickinson University,B,OWN,2/11/2021,5/11/2021,11/5/2021,Fully Paid,6/11/2021,845623,car,B1, 60 months,Not Verified,85460,0.064,126.4,0.096,6000,26,6143
557983,RI,INDIVIDUAL,10+ years,Electrical Contractors,B,OWN,8/10/2021,6/11/2021,11/6/2021,Fully Paid,7/11/2021,718350,car,B2, 60 months,Not Verified,125000,0.022,86.48,0.108,4000,58,4338
551639,NY,INDIVIDUAL,10+ years,apartment management associates llc,C,OWN,7/10/2021,5/16/2021,11/7/2021,Fully Paid,8/11/2021,710897,car,C2, 60 months,Not Verified,74256,0.101,138.4,0.136,6000,26,6703
1018094,MD,INDIVIDUAL,3 years,Deep Creek Foodland,C,OWN,11/11/2021,8/12/2021,12/7/2021,Fully Paid,8/12/2021,1246281,car,C1, 60 months,Not Verified,28080,0.038,69.02,0.135,3000,16,3254
686253,MA,INDIVIDUAL,1 year,Boathouse Waterfront Dining,C,OWN,3/11/2021,3/12/2021,11/9/2021,Fully Paid,10/11/2021,876032,car,C3, 60 months,Not Verified,22800,0.059,129.23,0.134,5625,7,5991
772928,NY,INDIVIDUAL,2 years,EXIT REALTY PREMIER,C,OWN,6/11/2021,1/16/2021,12/15/2021,Fully Paid,1/15/2022,974931,car,C2, 60 months,Not Verified,38400,0.239,331.27,0.135,14400,29,19819
705174,CA,INDIVIDUAL,5 years,Dr.Andriani's,C,OWN,3/11/2021,1/16/2021,7/13/2021,Fully Paid,8/13/2021,897228,car,C5, 60 months,Not Verified,60000,0.140,256.93,0.142,11000,20,13926
558664,TX,INDIVIDUAL,2 years,leonard isd,C,OWN,8/10/2021,4/16/2021,12/1/2021,Fully Paid,2/12/2021,719142,car,C3, 60 months,Not Verified,49000,0.204,186.07,0.14,8000,37,9428
836577,MD,INDIVIDUAL,10+ years,J.D.Neuhaus L.P,D,OWN,8/11/2021,1/15/2021,12/14/2021,Fully Paid,1/14/2022,1046640,car,D2, 60 months,Not Verified,87000,0.107,194.51,0.16,8000,13,9974
755169,IL,INDIVIDUAL,2 years,Atec Ambulance,D,OWN,5/11/2021,8/11/2021,11/8/2021,Fully Paid,9/11/2021,954961,car,D5, 60 months,Not Verified,14400,0.104,125.59,0.175,5000,5,5145
666496,IL,INDIVIDUAL,7 years,Roys Body Shop,D,OWN,2/11/2021,3/14/2021,3/14/2021,Fully Paid,4/14/2021,852104,car,D3, 60 months,Not Verified,35000,0.248,124.48,0.153,5200,28,7074
698465,CA,INDIVIDUAL,5 years,northside veterinary clinic,E,OWN,3/11/2021,5/13/2021,4/13/2021,Fully Paid,5/13/2021,889911,car,E1, 60 months,Not Verified,25000,0.135,78.5,0.164,3200,7,4135
533354,MA,INDIVIDUAL,4 years,Trinity EMS,E,OWN,6/10/2021,7/15/2021,7/15/2021,Fully Paid,8/15/2021,689397,car,E4, 60 months,Not Verified,40000,0.187,37.74,0.176,1500,8,2279
706692,MA,INDIVIDUAL,2 years,sullivan tire,A,RENT,3/11/2021,2/16/2021,4/16/2021,Fully Paid,5/16/2021,898928,car,A5, 60 months,Not Verified,27600,0.096,40.23,0.077,2000,10,2414
605402,MI,INDIVIDUAL,10+ years,Henry Ford Hospital,A,RENT,11/10/2021,11/15/2021,11/15/2021,Fully Paid,12/15/2021,776657,car,A4, 60 months,Not Verified,65000,0.061,151.79,0.065,12000,8,9107
608856,TX,INDIVIDUAL,4 years,PHS corporation,A,RENT,11/10/2021,5/16/2021,2/14/2021,Fully Paid,3/14/2021,781006,car,A5, 60 months,Not Verified,60000,0.071,93.37,0.069,6500,25,5483
600015,CA,INDIVIDUAL,5 years,Rost Tuscan,A,RENT,10/10/2021,5/16/2021,10/15/2021,Fully Paid,11/15/2021,770125,car,A2, 60 months,Not Verified,24000,0.098,42.8,0.058,2225,52,2568
717347,CT,INDIVIDUAL,1 year,Sargent Manufacturing Co.,B,RENT,4/11/2021,4/16/2021,4/16/2021,Fully Paid,5/16/2021,911416,car,B3, 60 months,Not Verified,62500,0.100,60.01,0.104,2800,24,3600
575382,CA,INDIVIDUAL,2 years,,B,RENT,9/10/2021,1/15/2021,11/5/2021,Fully Paid,6/11/2021,740073,car,B3, 60 months,Not Verified,48000,0.026,87.21,0.111,4000,15,4294
576862,TX,INDIVIDUAL,2 years,Pampa regional medical center,B,RENT,9/10/2021,10/15/2021,7/13/2021,Fully Paid,8/13/2021,741856,car,B3, 60 months,Not Verified,57000,0.144,185.32,0.111,8500,33,10538
978660,PA,INDIVIDUAL,3 years,Off-Grid Electric,B,RENT,10/11/2021,4/16/2021,12/9/2021,Fully Paid,10/12/2021,1201721,car,B3, 60 months,Not Verified,42000,0.132,88.4,0.117,4000,10,4147
819820,CA,INDIVIDUAL,3 years,West Coast Property Management,B,RENT,8/11/2021,10/13/2021,7/13/2021,Fully Paid,8/13/2021,1027976,car,B4, 60 months,Not Verified,24000,0.038,123.14,0.115,5600,4,6654
713383,IL,INDIVIDUAL,4 years,Mariani Landscape,B,RENT,3/11/2021,4/16/2021,4/16/2021,Fully Paid,5/16/2021,906600,car,B3, 60 months,Not Verified,45168,0.211,94.3,0.104,4400,13,5657
615413,VA,INDIVIDUAL,5 years,Performance Telcom Inc,B,RENT,11/10/2021,10/14/2021,10/14/2021,Fully Paid,11/14/2021,789169,car,B3, 60 months,Not Verified,52000,0.118,251.68,0.096,12500,25,14905
612022,CA,INDIVIDUAL,5 years,California Harley Davidson,B,RENT,11/10/2021,12/10/2021,10/12/2021,Fully Paid,1/10/2022,784774,car,B3, 60 months,Not Verified,60000,0.071,182.18,0.096,8650,28,8721
978326,NY,INDIVIDUAL,7 years,"O'Connor Chevrolet, inc.",B,RENT,10/11/2021,12/14/2021,12/14/2021,Fully Paid,1/14/2022,1201383,car,B3, 60 months,Not Verified,36000,0.018,143.64,0.117,6500,18,8293
689939,MA,INDIVIDUAL,7 years,,B,RENT,3/11/2021,8/12/2021,12/7/2021,Fully Paid,8/12/2021,880263,car,B5, 60 months,Not Verified,78000,0.028,217.98,0.111,10000,4,11168
692928,CA,INDIVIDUAL,7 years,Professional Packers,B,RENT,3/11/2021,5/16/2021,3/16/2021,Fully Paid,4/16/2021,883699,car,B5, 60 months,Not Verified,28800,0.055,108.99,0.111,5000,8,6539
766154,OH,INDIVIDUAL,8 years,"Owens Illinois, Inc.",B,RENT,5/11/2021,5/16/2021,4/16/2021,Fully Paid,5/16/2021,967137,car,B3, 60 months,Not Verified,70800,0.061,86.95,0.11,4000,26,5216
871683,NC,INDIVIDUAL,8 years,BB&T,B,RENT,9/11/2021,5/15/2021,5/15/2021,Fully Paid,6/15/2021,1085815,car,B4, 60 months,Not Verified,63996,0.182,63.77,0.115,2900,24,3752
653195,NY,INDIVIDUAL,< 1 year,CT Networks,B,RENT,1/11/2021,2/13/2021,1/13/2021,Fully Paid,2/13/2021,833964,car,B3, 60 months,Not Verified,60000,0.122,150.01,0.104,7000,23,8184
584687,MO,INDIVIDUAL,5 years,Brookshire Concrete,B,RENT,10/10/2021,5/16/2021,8/14/2021,Fully Paid,9/14/2021,751311,car,B2, 60 months,Not Verified,57600,0.220,129.71,0.108,6000,34,7666
627263,AL,INDIVIDUAL,7 years,Norandex Bldg Material Dist Co,B,RENT,12/10/2021,11/15/2021,2/13/2021,Fully Paid,3/13/2021,803770,car,B4, 60 months,Not Verified,50000,0.003,127.46,0.1,6000,45,7075
708857,PA,INDIVIDUAL,3 years,fredericks,B,RENT,3/11/2021,6/12/2021,12/6/2021,Fully Paid,7/12/2021,901392,car,B4, 60 months,Not Verified,30000,0.278,140.49,0.107,6500,38,7245
880906,CA,INDIVIDUAL,10+ years,Sutter Connect,B,RENT,9/11/2021,6/12/2021,12/6/2021,Fully Paid,7/12/2021,1095990,car,B2, 60 months,Not Verified,66000,0.220,53.93,0.107,2500,62,2684
768796,PA,INDIVIDUAL,1 year,Rough Stone Software,C,RENT,5/11/2021,4/15/2021,11/9/2021,Fully Paid,10/11/2021,970172,car,C1, 60 months,Not Verified,38000,0.027,125.12,0.13,5500,8,5677
718412,AZ,INDIVIDUAL,2 years,Motor Excellence,C,RENT,4/11/2021,5/16/2021,11/13/2021,Fully Paid,12/13/2021,912622,car,C2, 60 months,Not Verified,87492,0.234,136.71,0.131,6000,67,7622
535326,GA,INDIVIDUAL,5 years,KidsII,C,RENT,6/10/2021,5/16/2021,3/13/2021,Fully Paid,4/13/2021,691737,car,C2, 60 months,Not Verified,48000,0.082,138.4,0.136,6000,5,7733
660464,CA,INDIVIDUAL,5 years,Biodot,C,RENT,1/11/2021,5/16/2021,11/14/2021,Fully Paid,12/14/2021,844722,car,C2, 60 months,Not Verified,60000,0.229,109.37,0.131,4800,31,6427
716996,CA,INDIVIDUAL,7 years,ICF International,C,RENT,4/11/2021,4/16/2021,4/16/2021,Fully Paid,5/16/2021,911025,car,C2, 60 months,Not Verified,58000,0.168,193.67,0.131,8500,17,11620
733398,CA,INDIVIDUAL,9 years,AVI-SPL,C,RENT,4/11/2021,3/16/2021,12/15/2021,Fully Paid,1/15/2022,929759,car,C1, 60 months,Not Verified,67800,0.127,169.43,0.127,7500,24,10147
682668,AZ,INDIVIDUAL,< 1 year,Oxford International,C,RENT,3/11/2021,7/13/2021,7/13/2021,Fully Paid,8/13/2021,871898,car,C1, 60 months,Not Verified,30000,0.103,197.66,0.127,8750,4,10779
619431,TX,INDIVIDUAL,< 1 year,National Instruments/Staffmark,C,RENT,11/10/2021,9/15/2021,12/12/2021,Fully Paid,1/12/2022,793933,car,C2, 60 months,Not Verified,50000,0.084,112.77,0.126,5000,15,5947
732670,MA,INDIVIDUAL,< 1 year,Lego Systems Inc,C,RENT,4/11/2021,4/16/2021,5/16/2021,Fully Paid,6/16/2021,928897,car,C1, 60 months,Not Verified,53040,0.096,90.36,0.127,4000,25,5421
707475,WI,INDIVIDUAL,1 year,north central construction,C,RENT,4/11/2021,3/12/2021,12/2/2021,Fully Paid,3/12/2021,899833,car,C2, 60 months,Not Verified,38000,0.110,170.88,0.131,7500,7,8271
749746,WI,INDIVIDUAL,2 years,Lakeside Bottling Company,C,RENT,5/11/2021,9/14/2021,8/14/2021,Fully Paid,9/14/2021,949011,car,C1, 60 months,Not Verified,25000,0.192,50.62,0.13,2225,10,2934
694259,CA,INDIVIDUAL,4 years,GALLO WINERIES,C,RENT,3/11/2021,12/15/2021,12/6/2021,Fully Paid,7/12/2021,885159,car,C5, 60 months,Not Verified,49000,0.085,186.86,0.142,8000,14,9206
686750,TX,INDIVIDUAL,5 years,Lowe's,C,RENT,3/11/2021,9/13/2021,9/13/2021,Fully Paid,10/13/2021,876617,car,C2, 60 months,Not Verified,36000,0.116,68.36,0.131,3000,21,3764
743113,MA,INDIVIDUAL,6 years,BostonIVF,C,RENT,5/11/2021,4/16/2021,5/16/2021,Fully Paid,6/16/2021,941309,car,C2, 60 months,Not Verified,45000,0.170,92.02,0.135,4000,16,5521
